iter	Logloss
0	0.6074547682
1	0.5380754756
2	0.4839608198
3	0.4386933835
4	0.4027313872
5	0.3773829066
6	0.3555415719
7	0.3375634519
8	0.3241085349
9	0.3085976789
10	0.2958593083
11	0.2850645602
12	0.2752921967
13	0.2650430417
14	0.2540214676
15	0.2480590957
16	0.2392888783
17	0.2360784793
18	0.2294277717
19	0.2217209867
20	0.2149565006
21	0.209021791
22	0.2035625481
23	0.2007853799
24	0.1938841586
25	0.1872926358
26	0.1848569973
27	0.1794588123
28	0.1754541226
29	0.1709771984
30	0.1671853894
31	0.1629173599
32	0.1611754366
33	0.1609865977
34	0.1562014825
35	0.1511199631
36	0.1503721454
37	0.1462036864
38	0.1443778855
39	0.1414002059
40	0.1393463683
41	0.136516217
42	0.1352261526
43	0.1339668
44	0.1320620554
45	0.1300231568
46	0.1273102104
47	0.122874574
48	0.1227222374
49	0.1194634123
50	0.1173239268
51	0.1159538109
52	0.1135711898
53	0.1114795708
54	0.109170217
55	0.1067800236
56	0.1056151704
57	0.1029809735
58	0.1010490006
59	0.09821406382
60	0.0959144638
61	0.09484579463
62	0.09252426581
63	0.09069631771
64	0.08954590666
65	0.08766415305
66	0.08537951487
67	0.08370770095
68	0.08205074036
69	0.08098441255
70	0.0795193518
71	0.07759395759
72	0.0759225891
73	0.07439744687
74	0.07308082238
75	0.07149048194
76	0.07067136136
77	0.06909709633
78	0.06786887803
79	0.06687358468
80	0.06546802292
81	0.06450043181
82	0.06357318627
83	0.06261299613
84	0.06115928239
85	0.06040437207
86	0.05924926118
87	0.05866592087
88	0.05787816305
89	0.05732809855
90	0.05685355135
91	0.05634506591
92	0.05540754124
93	0.05488246073
94	0.05356917695
95	0.05300613221
96	0.05254879683
97	0.05208191329
98	0.05092984045
99	0.05054347672
100	0.04934859133
101	0.04911249127
102	0.04832676071
103	0.04771397071
104	0.04713082456
105	0.0463428583
106	0.04574981564
107	0.04523961416
108	0.04473838692
109	0.04419133763
110	0.04356230947
111	0.04289828089
112	0.04262435365
113	0.04213066729
114	0.04175145326
115	0.04122884545
116	0.04085042519
117	0.04062144057
118	0.04033604925
119	0.03981191098
